CÓD. ESCOLA,DEP. ADMIN.,LOC. ESCOLA,CÓD. MUN. PROVA,NOME MUN. PROVA,CÓDIGO UF,SIGLA UF,PRESENÇA EM CN,PRESENÇA EM CH,PRESENÇA EM LC,PRESENÇA EM MT,NOTA EM CN,NOTA EM CH,NOTA EM LC,NOTA EM MT,LÍNGUA ESTRANGEIRA,STATUS REDAÇÃO,NOTA COMP. 1 RED.,NOTA COMP. 2 RED.,NOTA COMP. 3 RED.,NOTA COMP. 4 RED.,NOTA COMP. 5 RED.,NOTA FINAL REDAÇÃO
,,,3204708,São Gabriel da Palha,32,ES,Presente,Presente,Presente,Presente,499.2,558.2,558.5,443.5,Inglês,Sem problemas,160.0,200.0,120.0,120.0,140.0,740.0
,,,3200607,Aracruz,32,ES,Faltou,Presente,Presente,Faltou,,410.0,537.1,,Inglês,Não atendimento ao tipo textual,0.0,0.0,0.0,0.0,0.0,0.0
,,,3205002,Serra,32,ES,Presente,Presente,Presente,Presente,588.2,594.1,574.6,657.4,Inglês,Sem problemas,160.0,200.0,180.0,180.0,200.0,920.0
,,,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,466.5,359.6,509.2,413.4,Espanhol,Sem problemas,100.0,80.0,80.0,100.0,0.0,360.0
32038240.0,4.0,1.0,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,596.9,642.3,616.5,660.4,Inglês,Sem problemas,140.0,180.0,160.0,180.0,200.0,860.0
32040733.0,2.0,1.0,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,479.6,489.0,553.5,492.5,Inglês,Sem problemas,100.0,80.0,40.0,80.0,40.0,340.0
32053860.0,2.0,2.0,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,553.5,600.6,575.5,603.0,Inglês,Sem problemas,120.0,120.0,120.0,120.0,160.0,640.0
,,,3201506,Colatina,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32010800.0,1.0,1.0,3201506,Colatina,32,ES,Presente,Presente,Presente,Presente,573.8,590.1,559.6,623.1,Inglês,Sem problemas,140.0,140.0,120.0,160.0,80.0,640.0
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,567.2,614.3,579.5,631.5,Inglês,Sem problemas,160.0,180.0,180.0,200.0,180.0,900.0
32008503.0,2.0,1.0,3204708,São Gabriel da Palha,32,ES,Presente,Presente,Presente,Presente,495.7,358.3,466.5,402.2,Espanhol,Sem problemas,140.0,200.0,100.0,100.0,120.0,660.0
,,,3201605,Conceição da Barra,32,ES,Presente,Presente,Presente,Presente,550.6,584.1,564.2,448.4,Inglês,Sem problemas,120.0,160.0,140.0,180.0,200.0,800.0
,,,3205309,Vitória,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32052618.0,2.0,1.0,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,594.6,604.1,627.5,708.8,Inglês,Sem problemas,160.0,180.0,120.0,140.0,160.0,760.0
,,,3204906,São Mateus,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
,,,3203908,Nova Venécia,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32079338.0,2.0,1.0,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,607.8,570.5,598.8,684.2,Espanhol,Sem problemas,140.0,200.0,180.0,160.0,160.0,840.0
,,,3200607,Aracruz,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
,,,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,605.4,586.3,517.4,610.3,Inglês,Sem problemas,160.0,180.0,180.0,180.0,160.0,860.0
32037368.0,2.0,1.0,3205002,Serra,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,479.7,504.2,565.5,519.9,Espanhol,Sem problemas,80.0,120.0,80.0,80.0,100.0,460.0
,,,3205002,Serra,32,ES,Presente,Presente,Presente,Presente,384.1,463.1,389.6,422.0,Inglês,Sem problemas,120.0,120.0,140.0,120.0,100.0,600.0
,,,3202405,Guarapari,32,ES,Presente,Presente,Presente,Presente,418.8,445.7,456.9,444.9,Espanhol,Sem problemas,80.0,120.0,80.0,120.0,80.0,480.0
,,,3200607,Aracruz,32,ES,Presente,Presente,Presente,Presente,558.2,529.2,509.1,487.0,Espanhol,Sem problemas,120.0,120.0,120.0,120.0,120.0,600.0
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,536.9,512.6,482.6,618.5,Espanhol,Sem problemas,160.0,200.0,180.0,200.0,200.0,940.0
,,,3201506,Colatina,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32038755.0,2.0,1.0,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,373.6,600.3,555.8,479.4,Inglês,Sem problemas,120.0,160.0,160.0,160.0,200.0,800.0
32019459.0,2.0,1.0,3203908,Nova Venécia,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
,,,3203205,Linhares,32,ES,Presente,Presente,Presente,Presente,577.8,607.6,579.6,627.6,Inglês,Sem problemas,160.0,160.0,120.0,140.0,120.0,700.0
,,,3202405,Guarapari,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32022212.0,2.0,1.0,3203205,Linhares,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32013272.0,2.0,1.0,3201506,Colatina,32,ES,Presente,Presente,Presente,Presente,449.5,461.0,395.7,460.2,Espanhol,Sem problemas,120.0,180.0,120.0,180.0,180.0,780.0
,,,3201308,Cariacica,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
,,,3205002,Serra,32,ES,Presente,Presente,Presente,Presente,398.2,306.1,470.1,430.9,Inglês,Sem problemas,120.0,100.0,100.0,80.0,60.0,460.0
32000057.0,2.0,1.0,3200169,Água Doce do Norte,32,ES,Presente,Presente,Presente,Presente,416.3,575.4,583.3,500.6,Espanhol,Sem problemas,100.0,180.0,140.0,140.0,160.0,720.0
,,,3201209,Cachoeiro de Itapemirim,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3205002,Serra,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3203205,Linhares,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,486.3,611.6,558.3,674.9,Inglês,Sem problemas,120.0,140.0,120.0,120.0,60.0,560.0
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,480.7,561.6,578.7,403.4,Espanhol,Sem problemas,120.0,180.0,120.0,140.0,140.0,700.0
,,,3204054,Pedro Canário,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32115032.0,1.0,1.0,3201159,Brejetuba,32,ES,Presente,Presente,Presente,Presente,532.9,564.4,571.1,688.3,Inglês,Sem problemas,140.0,180.0,140.0,160.0,180.0,800.0
,,,3204559,Santa Maria de Jetibá,32,ES,Presente,Presente,Presente,Presente,526.9,507.1,540.9,457.7,Espanhol,Sem problemas,140.0,120.0,80.0,100.0,0.0,440.0
32039832.0,4.0,1.0,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,630.2,677.0,620.1,783.7,Inglês,Sem problemas,160.0,180.0,140.0,180.0,200.0,860.0
32038178.0,4.0,1.0,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,629.1,657.0,593.9,800.6,Inglês,Sem problemas,160.0,200.0,140.0,200.0,200.0,900.0
,,,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,425.9,451.6,508.3,418.4,Inglês,Sem problemas,80.0,120.0,80.0,120.0,80.0,480.0
,,,3203205,Linhares,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32080824.0,1.0,1.0,3201308,Cariacica,32,ES,Presente,Presente,Presente,Presente,495.2,498.0,485.0,425.9,Espanhol,Sem problemas,160.0,200.0,160.0,180.0,160.0,860.0
32043325.0,4.0,1.0,3202405,Guarapari,32,ES,Presente,Presente,Presente,Presente,544.5,572.1,561.9,605.2,Inglês,Sem problemas,140.0,120.0,120.0,160.0,200.0,740.0
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,609.8,631.9,638.2,725.7,Inglês,Sem problemas,160.0,200.0,180.0,200.0,200.0,940.0
32020180.0,2.0,1.0,3203205,Linhares,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32058918.0,2.0,1.0,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,430.1,487.8,438.2,429.4,Inglês,Em Branco,0.0,0.0,0.0,0.0,0.0,0.0
,,,3203007,Iúna,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3200201,Alegre,32,ES,Presente,Presente,Presente,Presente,363.7,450.7,499.6,400.5,Espanhol,Sem problemas,100.0,80.0,60.0,100.0,20.0,360.0
,,,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,508.2,495.9,555.0,477.3,Inglês,Sem problemas,120.0,160.0,120.0,160.0,140.0,700.0
,,,3205002,Serra,32,ES,Presente,Presente,Presente,Presente,509.3,519.6,542.8,603.4,Inglês,Sem problemas,120.0,180.0,140.0,100.0,160.0,700.0
,,,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,442.8,530.3,556.1,519.1,Espanhol,Sem problemas,120.0,120.0,100.0,120.0,120.0,580.0
,,,3205309,Vitória,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3205002,Serra,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32041560.0,2.0,1.0,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,588.6,633.3,620.3,726.6,Inglês,Sem problemas,160.0,200.0,180.0,180.0,200.0,920.0
32079583.0,1.0,2.0,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,531.2,615.8,585.6,643.0,Espanhol,Sem problemas,140.0,180.0,180.0,180.0,200.0,880.0
,,,3204708,São Gabriel da Palha,32,ES,Presente,Presente,Presente,Presente,454.3,564.1,555.1,611.4,Espanhol,Sem problemas,140.0,200.0,140.0,180.0,120.0,780.0
32052936.0,4.0,1.0,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,564.9,676.0,647.2,712.8,Inglês,Sem problemas,160.0,180.0,160.0,180.0,160.0,840.0
,,,3201308,Cariacica,32,ES,Presente,Presente,Presente,Presente,547.7,566.9,394.2,529.8,Inglês,Sem problemas,120.0,140.0,120.0,120.0,140.0,640.0
32036582.0,2.0,1.0,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,581.8,591.8,559.3,651.7,Espanhol,Sem problemas,160.0,180.0,140.0,180.0,180.0,840.0
,,,3201308,Cariacica,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32011717.0,2.0,1.0,3201506,Colatina,32,ES,Presente,Presente,Presente,Presente,534.1,526.2,548.1,438.9,Inglês,Sem problemas,140.0,200.0,160.0,180.0,180.0,860.0
32041640.0,2.0,1.0,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,514.5,532.8,591.3,423.5,Inglês,Sem problemas,100.0,120.0,120.0,120.0,100.0,560.0
,,,3205002,Serra,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32016158.0,2.0,1.0,3201605,Conceição da Barra,32,ES,Presente,Presente,Presente,Presente,576.2,625.8,571.3,622.0,Inglês,Sem problemas,120.0,200.0,120.0,120.0,120.0,680.0
32017243.0,2.0,1.0,3204054,Pedro Canário,32,ES,Presente,Presente,Presente,Presente,509.4,541.8,575.6,593.8,Espanhol,Sem problemas,80.0,120.0,80.0,120.0,120.0,520.0
32003005.0,2.0,1.0,3202108,Ecoporanga,32,ES,Presente,Presente,Presente,Presente,388.8,375.8,457.1,494.5,Inglês,Sem problemas,80.0,160.0,120.0,120.0,120.0,600.0
31075051.0,2.0,1.0,3203007,Iúna,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32115032.0,1.0,1.0,3201159,Brejetuba,32,ES,Presente,Presente,Presente,Presente,592.7,622.0,582.8,663.8,Inglês,Sem problemas,120.0,180.0,120.0,120.0,140.0,680.0
,,,3203320,Marataízes,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32043651.0,2.0,1.0,3202405,Guarapari,32,ES,Presente,Presente,Presente,Presente,392.6,454.2,484.7,481.3,Inglês,Fuga ao tema,0.0,0.0,0.0,0.0,0.0,0.0
,,,3205010,Sooretama,32,ES,Presente,Presente,Presente,Presente,498.7,483.3,528.5,391.5,Espanhol,Sem problemas,80.0,120.0,80.0,120.0,80.0,480.0
,,,3201506,Colatina,32,ES,Presente,Presente,Presente,Presente,548.1,578.1,575.6,638.2,Inglês,Sem problemas,120.0,120.0,100.0,100.0,160.0,600.0
32036582.0,2.0,1.0,3205002,Serra,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
,,,3203205,Linhares,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3205309,Vitória,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3205200,Vila Velha,32,ES,Faltou,Presente,Presente,Faltou,,302.3,423.8,,Inglês,Sem problemas,100.0,160.0,100.0,120.0,120.0,600.0
32046634.0,2.0,1.0,3202306,Guaçuí,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3203908,Nova Venécia,32,ES,Faltou,Presente,Presente,Faltou,,420.6,406.7,,Inglês,Sem problemas,80.0,120.0,80.0,100.0,80.0,460.0
,,,3205309,Vitória,32,ES,Faltou,Presente,Presente,Faltou,,351.8,401.5,,Espanhol,Sem problemas,80.0,160.0,100.0,100.0,0.0,440.0
,,,3200904,Barra de São Francisco,32,ES,Presente,Presente,Presente,Presente,497.9,409.1,551.0,512.4,Espanhol,Sem problemas,160.0,200.0,140.0,180.0,200.0,880.0
60013145.0,2.0,1.0,3203908,Nova Venécia,32,ES,Presente,Presente,Presente,Presente,514.1,510.4,531.4,520.3,Inglês,Sem problemas,120.0,120.0,100.0,140.0,160.0,640.0
,,,3205002,Serra,32,ES,Presente,Presente,Presente,Presente,421.8,473.7,308.0,497.0,Inglês,Sem problemas,120.0,120.0,120.0,120.0,100.0,580.0
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,514.3,560.6,554.0,567.9,Espanhol,Sem problemas,160.0,200.0,180.0,180.0,200.0,920.0
,,,3205002,Serra,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32025149.0,2.0,1.0,3203205,Linhares,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32037775.0,2.0,1.0,3201308,Cariacica,32,ES,Presente,Presente,Presente,Presente,462.2,534.3,537.8,481.9,Espanhol,Sem problemas,140.0,200.0,140.0,200.0,200.0,880.0
,,,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,586.1,596.3,563.2,669.0,Espanhol,Sem problemas,160.0,180.0,160.0,180.0,200.0,880.0
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,453.4,597.0,565.5,465.2,Inglês,Sem problemas,140.0,180.0,140.0,120.0,60.0,640.0
32022360.0,2.0,1.0,3203205,Linhares,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3201209,Cachoeiro de Itapemirim,32,ES,Faltou,Presente,Presente,Faltou,,450.0,611.9,,Espanhol,Em Branco,0.0,0.0,0.0,0.0,0.0,0.0
,,,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,477.1,542.7,593.4,478.3,Espanhol,Sem problemas,120.0,120.0,100.0,60.0,80.0,480.0
32012713.0,2.0,1.0,3201506,Colatina,32,ES,Presente,Presente,Presente,Presente,420.8,516.5,450.3,502.0,Inglês,Sem problemas,100.0,140.0,120.0,120.0,140.0,620.0
32010729.0,2.0,1.0,3201506,Colatina,32,ES,Presente,Faltou,Faltou,Presente,425.8,,,562.7,Espanhol,,,,,,,
,,,3202405,Guarapari,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32036566.0,2.0,1.0,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,492.3,472.8,499.3,423.4,Inglês,Sem problemas,120.0,100.0,80.0,100.0,40.0,440.0
,,,3200409,Anchieta,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3201308,Cariacica,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32065248.0,4.0,1.0,3205002,Serra,32,ES,Presente,Presente,Presente,Presente,629.3,701.9,623.7,744.5,Inglês,Sem problemas,160.0,160.0,180.0,160.0,100.0,760.0
32038488.0,2.0,1.0,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,345.9,347.9,465.0,442.4,Espanhol,Sem problemas,100.0,100.0,100.0,80.0,40.0,420.0
32099606.0,4.0,1.0,3202405,Guarapari,32,ES,Presente,Presente,Presente,Presente,376.0,328.2,493.5,426.7,Inglês,Sem problemas,140.0,200.0,180.0,180.0,120.0,820.0
,,,3204906,São Mateus,32,ES,Presente,Presente,Presente,Presente,474.5,424.8,485.8,378.4,Espanhol,Sem problemas,80.0,120.0,80.0,80.0,80.0,440.0
,,,3205309,Vitória,32,ES,Faltou,Presente,Presente,Faltou,,591.3,593.8,,Inglês,Sem problemas,120.0,180.0,120.0,140.0,180.0,740.0
,,,3203130,João Neiva,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32079583.0,1.0,2.0,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,631.6,607.4,617.4,718.5,Espanhol,Sem problemas,180.0,200.0,200.0,200.0,160.0,940.0
,,,3204104,Pinheiros,32,ES,Presente,Presente,Presente,Presente,472.1,497.5,496.4,524.7,Espanhol,Sem problemas,80.0,120.0,120.0,120.0,120.0,560.0
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,0.0,617.7,607.2,0.0,Inglês,Sem problemas,120.0,120.0,100.0,100.0,80.0,520.0
,,,3201308,Cariacica,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
,,,3205002,Serra,32,ES,Presente,Presente,Presente,Presente,552.2,610.8,592.6,630.5,Inglês,Sem problemas,120.0,160.0,120.0,180.0,180.0,760.0
33000077.0,1.0,1.0,3202306,Guaçuí,32,ES,Presente,Presente,Presente,Presente,435.0,485.1,527.5,561.4,Inglês,Sem problemas,140.0,160.0,140.0,160.0,200.0,800.0
32014597.0,2.0,1.0,3203502,Montanha,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32010400.0,4.0,1.0,3201506,Colatina,32,ES,Presente,Presente,Presente,Presente,598.1,619.6,594.7,712.3,Inglês,Sem problemas,80.0,160.0,100.0,120.0,140.0,600.0
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,600.0,556.6,560.7,665.7,Inglês,Sem problemas,160.0,160.0,160.0,160.0,180.0,820.0
,,,3205200,Vila Velha,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32078510.0,4.0,1.0,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,621.1,654.5,629.4,710.0,Inglês,Sem problemas,160.0,180.0,200.0,140.0,200.0,880.0
,,,3201308,Cariacica,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32036582.0,2.0,1.0,3205002,Serra,32,ES,Presente,Presente,Presente,Presente,592.0,545.3,528.0,634.8,Inglês,Sem problemas,80.0,140.0,120.0,100.0,120.0,560.0
32016700.0,2.0,1.0,3203056,Jaguaré,32,ES,Presente,Presente,Presente,Presente,541.1,572.7,505.1,542.1,Espanhol,Sem problemas,160.0,200.0,200.0,200.0,180.0,940.0
,,,3201308,Cariacica,32,ES,Presente,Presente,Presente,Presente,389.6,548.9,492.4,468.8,Espanhol,Sem problemas,40.0,80.0,40.0,40.0,0.0,200.0
,,,3205002,Serra,32,ES,Presente,Presente,Presente,Presente,424.7,508.8,502.6,652.1,Inglês,Sem problemas,120.0,140.0,120.0,120.0,140.0,640.0
,,,3203908,Nova Venécia,32,ES,Presente,Presente,Presente,Presente,466.5,504.9,516.0,448.6,Inglês,Sem problemas,100.0,120.0,80.0,100.0,80.0,480.0
,,,3201605,Conceição da Barra,32,ES,Presente,Presente,Presente,Presente,509.7,584.3,589.6,652.6,Inglês,Sem problemas,160.0,200.0,180.0,160.0,160.0,860.0
,,,3205200,Vila Velha,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32022360.0,2.0,1.0,3203205,Linhares,32,ES,Presente,Presente,Presente,Presente,479.8,493.0,528.9,575.6,Inglês,Sem problemas,160.0,200.0,180.0,200.0,200.0,940.0
,,,3201308,Cariacica,32,ES,Presente,Presente,Presente,Presente,572.9,568.2,535.3,639.2,Inglês,Sem problemas,160.0,200.0,160.0,160.0,160.0,840.0
,,,3205200,Vila Velha,32,ES,Faltou,Presente,Presente,Faltou,,470.4,517.8,,Inglês,Sem problemas,120.0,120.0,120.0,120.0,80.0,560.0
,,,3203056,Jaguaré,32,ES,Presente,Presente,Presente,Presente,498.8,512.7,553.5,505.4,Inglês,Sem problemas,120.0,180.0,100.0,160.0,40.0,600.0
,,,3201506,Colatina,32,ES,Presente,Presente,Presente,Presente,510.1,575.5,559.8,475.1,Inglês,Sem problemas,140.0,160.0,120.0,140.0,160.0,720.0
,,,3200409,Anchieta,32,ES,Presente,Presente,Presente,Presente,425.7,403.0,474.9,525.1,Espanhol,Sem problemas,80.0,160.0,120.0,80.0,80.0,520.0
,,,3205002,Serra,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32052103.0,2.0,1.0,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,577.0,547.4,596.4,670.4,Inglês,Sem problemas,120.0,120.0,120.0,100.0,100.0,560.0
32078498.0,1.0,1.0,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,611.8,673.0,606.5,691.3,Inglês,Sem problemas,160.0,200.0,200.0,200.0,200.0,960.0
32079338.0,2.0,1.0,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,570.7,631.2,563.7,738.9,Inglês,Sem problemas,120.0,200.0,120.0,140.0,200.0,780.0
32076223.0,4.0,1.0,3203205,Linhares,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3205002,Serra,32,ES,Presente,Presente,Presente,Presente,565.5,534.4,468.6,679.2,Espanhol,Sem problemas,160.0,120.0,140.0,160.0,200.0,780.0
32038496.0,2.0,1.0,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,409.2,380.1,451.3,549.5,Espanhol,Sem problemas,120.0,180.0,120.0,160.0,180.0,760.0
,,,3205200,Vila Velha,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3200201,Alegre,32,ES,Presente,Presente,Presente,Presente,391.5,437.7,496.2,439.8,Espanhol,Sem problemas,80.0,100.0,60.0,100.0,120.0,460.0
,,,3204054,Pedro Canário,32,ES,Presente,Presente,Presente,Presente,407.5,492.7,541.5,550.2,Espanhol,Sem problemas,120.0,140.0,120.0,160.0,160.0,700.0
32019807.0,2.0,1.0,3200607,Aracruz,32,ES,Presente,Presente,Presente,Presente,561.2,470.4,587.1,428.5,Inglês,Sem problemas,100.0,120.0,140.0,120.0,80.0,560.0
32010753.0,2.0,1.0,3201506,Colatina,32,ES,Presente,Presente,Presente,Presente,565.5,467.5,454.2,531.1,Inglês,Sem problemas,140.0,160.0,140.0,160.0,60.0,660.0
,,,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,602.7,595.3,565.2,664.7,Inglês,Sem problemas,160.0,200.0,140.0,180.0,140.0,820.0
32039409.0,2.0,1.0,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,481.0,542.4,504.6,450.7,Espanhol,Sem problemas,120.0,120.0,100.0,120.0,140.0,600.0
,,,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,468.5,398.8,504.9,433.9,Espanhol,Sem problemas,160.0,160.0,140.0,120.0,100.0,680.0
32019807.0,2.0,1.0,3200607,Aracruz,32,ES,Presente,Presente,Presente,Presente,530.3,572.1,579.3,595.3,Inglês,Sem problemas,160.0,200.0,180.0,200.0,200.0,940.0
,,,3203908,Nova Venécia,32,ES,Presente,Presente,Presente,Presente,504.3,459.1,514.9,598.0,Espanhol,Sem problemas,140.0,200.0,120.0,200.0,160.0,820.0
,,,3200805,Baixo Guandu,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,610.0,615.7,573.4,741.6,Inglês,Sem problemas,160.0,140.0,140.0,120.0,120.0,680.0
,,,3202405,Guarapari,32,ES,Presente,Presente,Presente,Presente,532.7,469.0,572.2,496.5,Inglês,Sem problemas,120.0,140.0,100.0,100.0,60.0,520.0
32041411.0,4.0,1.0,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,666.9,602.0,608.3,717.0,Inglês,Sem problemas,180.0,180.0,140.0,200.0,200.0,900.0
,,,3200201,Alegre,32,ES,Presente,Presente,Presente,Presente,601.0,575.4,573.1,629.8,Inglês,Sem problemas,160.0,180.0,180.0,200.0,160.0,880.0
,,,3203320,Marataízes,32,ES,Faltou,Presente,Presente,Faltou,,543.4,520.4,,Espanhol,Em Branco,0.0,0.0,0.0,0.0,0.0,0.0
,,,3205309,Vitória,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
,,,3201506,Colatina,32,ES,Faltou,Presente,Presente,Faltou,,571.7,583.0,,Inglês,Sem problemas,120.0,120.0,120.0,120.0,80.0,560.0
,,,3205200,Vila Velha,32,ES,Presente,Presente,Presente,Presente,439.5,528.4,510.2,447.4,Inglês,Sem problemas,140.0,140.0,140.0,160.0,100.0,680.0
32037180.0,2.0,1.0,3205002,Serra,32,ES,Presente,Presente,Presente,Presente,542.7,523.3,519.1,452.7,Inglês,Sem problemas,120.0,160.0,140.0,140.0,160.0,720.0
32079230.0,2.0,1.0,3205200,Vila Velha,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
32076363.0,4.0,1.0,3201308,Cariacica,32,ES,Presente,Presente,Presente,Presente,619.4,654.3,597.7,642.6,Inglês,Sem problemas,140.0,200.0,180.0,200.0,180.0,900.0
,,,3205309,Vitória,32,ES,Presente,Presente,Presente,Presente,439.4,444.0,506.6,393.2,Espanhol,Sem problemas,120.0,120.0,100.0,140.0,120.0,600.0
,,,3200904,Barra de São Francisco,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Inglês,,,,,,,
32037260.0,2.0,1.0,3205002,Serra,32,ES,Faltou,Faltou,Faltou,Faltou,,,,,Espanhol,,,,,,,
,,,3201209,Cachoeiro de Itapemirim,32,ES,Presente,Presente,Presente,Presente,459.8,427.9,438.5,400.5,Espanhol,Sem problemas,80.0,120.0,100.0,100.0,120.0,520.0
